CODER,SOURCE1,SOURCE2,VERIFIED,NAME,ORG,CORE_ORG,CHILD_ORG/PROJECT,YEAR,POSITION,POSITION_SIMPLE,FIRST_NAME,LAST_NAME,MIDDLE_NAME,HONORIFICS,PREFIX,SUFFIX,EIN,MULTIPLE,UUID,CRP_CODE,CAT1,CAT2,fossil_fuel
KEN,ORG WEBSITE,LINKEDIN,YES,REPRESENTATIVE DAWN PETTENGILL,IOWA HOUSE OF REPRESENTATIVES ,FALSE,WAYS AND MEANS COMMITTEE,2018,Member,OTHER,DAWN,PETTENGILL,,REPRESENTATIVE,,,520140979,FALSE,c6778f64-da6f-4ce3-8435-d889fb641fe3,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,REPRESENTATIVE DAWN PETTENGILL,IOWA HOUSE OF REPRESENTATIVES ,FALSE,PUBLIC RETIREMENT SYSTEMS COMMITTEE,2018,Member,OTHER,DAWN,PETTENGILL,,REPRESENTATIVE,,,520140979,FALSE,c6778f64-da6f-4ce3-8435-d889fb641fe3,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,REPRESENTATIVE DAWN PETTENGILL,IOWA HOUSE OF REPRESENTATIVES ,FALSE,STATE GOVERNMENT EFFICIENCY REVIEW COMMITTEE,2018,Member,OTHER,DAWN,PETTENGILL,,REPRESENTATIVE,,,520140979,FALSE,c6778f64-da6f-4ce3-8435-d889fb641fe3,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,REPRESENTATIVE DAWN PETTENGILL,IOWA HOUSE OF REPRESENTATIVES ,FALSE,COMMISSION ON AGING,2018,Member,OTHER,DAWN,PETTENGILL,,REPRESENTATIVE,,,520140979,FALSE,c6778f64-da6f-4ce3-8435-d889fb641fe3,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,REPRESENTATIVE DAWN PETTENGILL,IOWA HOUSE OF REPRESENTATIVES ,FALSE,INVESTMENT BOARD OF THE IOWA PUBLIC EMPLOYEES RETIREMENT SYSTEM,2018,Member,OTHER,DAWN,PETTENGILL,,REPRESENTATIVE,,,520140979,FALSE,c6778f64-da6f-4ce3-8435-d889fb641fe3,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,LINKEDIN,YES,REPRESENTATIVE DAWN PETTENGILL,IOWA HOUSE OF REPRESENTATIVES ,FALSE,STATEWIDE FIRE AND POLICE RETIREMENT SYSTEM,2018,Trustee,BOARD,DAWN,PETTENGILL,,REPRESENTATIVE,,,520140979,FALSE,c6778f64-da6f-4ce3-8435-d889fb641fe3,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,,YES,JOE S YORK,JACKSONVILLE PORT AUTHORITY,FALSE,,2018,Board Member,BOARD,JOE,YORK,S,,,,592811908,FALSE,fac55ea0-bd22-4b47-90db-1b0f1421a9fd,X3000,CIVIL SERVANT/PUBLIC EMPLOYEE,OTHER,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,ALLAN G BENSE,JAMES MADISON INSTITUTE,TRUE,,2018,Chairman Emeritus,BOARD,ALLAN,BENSE,G,,,,592811908,FALSE,bcb00976-f056-46f9-8629-00f32068d38f,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,GLEN T BLAUCH,JAMES MADISON INSTITUTE,TRUE,,2018,Vice Chair ,BOARD,GLEN,BLAUCH,T,,,,592811908,FALSE,52193cb4-df0a-468f-a019-3c3a98360a72,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,JEFFREY V SWAIN,JAMES MADISON INSTITUTE,TRUE,,2018,Board Chair,BOARD,JEFFREY,SWAIN,V,,,,592811908,FALSE,3d9c3a74-0a82-424c-a114-1da1a478066b,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,JF BRYAN IV,JAMES MADISON INSTITUTE,TRUE,,2018,Board Member,BOARD,JF,BRYAN,,,,IV,592811908,FALSE,a2012bde-9fbd-4167-adcd-885e05d8d2d5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,JOE S YORK,JAMES MADISON INSTITUTE,TRUE,,2018,Board Member,BOARD,JOE,YORK,S,,,,592811908,FALSE,fac55ea0-bd22-4b47-90db-1b0f1421a9fd,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,JOHN F KIRTLEY,JAMES MADISON INSTITUTE,TRUE,,2018,Board Member,BOARD,JOHN,KIRTLEY,F,,,,592811908,FALSE,50e12508-356f-44fa-8af0-40fcab9cd1c0,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,L CHARLES HILTON JR,JAMES MADISON INSTITUTE,TRUE,,2018,Chairman Emeritus,BOARD,L,HILTON,CHARLES,,,JR,592811908,FALSE,624f20cc-89d9-46b2-99b8-39a63bdfdd8c,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,LISA SCHULTZ,JAMES MADISON INSTITUTE,TRUE,,2018,Board Member,BOARD,LISA,SCHULTZ,,,,,592811908,FALSE,af0f055f-2d88-4ea8-8473-34338fc200ad,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,ROBERT H GIDEL SR,JAMES MADISON INSTITUTE,TRUE,,2018,Board Member,BOARD,ROBERT,GIDEL,H,,,SR,592811908,FALSE,76702cb0-b911-4cf0-9f53-4416a8c98fae,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,ROBERT MCCLURE,JAMES MADISON INSTITUTE,TRUE,,2018,President/CEO ,"BOARD, MANAGEMENT",ROBERT,MCCLURE,,,,,592811908,FALSE,f542a4ef-c0c9-487c-9151-e3fcbadbf5c0,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,TIMOTHY M CERIO,JAMES MADISON INSTITUTE,TRUE,,2018,Board Member,BOARD,TIMOTHY,CERIO,M,,,,592811908,FALSE,431a27a1-d02c-4d32-8cf7-2555874a1c94,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,CORE ORG WEBSITE,YES,MICHAEL C MAIBACH,JAMES WILSON INSTITUTE,FALSE,,2018,Secretary,BOARD,MICHAEL,MAIBACH,C,,,,262176691,FALSE,29ef45e1-f20e-4614-a33d-cf5bfd5c4327,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,,YES,ROBERT MCCLURE,JOURNAL OF SCHOOL CHOICE,FALSE,,2018,Editorial Board Member,BOARD,ROBERT,MCCLURE,,,,,592811908,FALSE,f542a4ef-c0c9-487c-9151-e3fcbadbf5c0,C1000,PRINTING AND PUBLISHING (PRINTED & ONLINE),COMMUNICATIONS/ELECTRONICS,FALSE
KEN,ORG WEBSITE,CORE ORG WEBSITE,YES,STEVEN MILLOY,JUNKSCIENCE.COM,FALSE,,2018,Founder/Publisher,"BOARD, MANAGEMENT",STEVEN,MILLOY,,,,,264239065,FALSE,84cdaed1-b7fc-433c-8f6a-f5ae0f76da84,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,,YES,TEVI TROY,JUUL LABS,FALSE,,2018,"Vice President, Public Policy",MANAGEMENT,TEVI,TROY,,,,,263477125,FALSE,80548182-a57c-4be7-b2bc-123a3ed9e1bd,A1300,TOBACCO & TOBACCO PRODUCTS,AGRIBUSINESS,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,TRENT SEBITS,KANSAS CHAMBER THE,FALSE,,2018,Co-Vice Chair/PAC Chair,BOARD,TRENT,SEBITS,,,,,760149778,,14a058e2-7185-42e8-be15-85f4a418e31d,G1100,CHAMBERS OF COMMERCE,MISC BUSINESS,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,TRENT SEBITS,KANSAS INDEPENDENT OIL AND GAS ASSOCIATION,FALSE,,2018,Board Member,BOARD,TRENT,SEBITS,,,,,760149778,FALSE,14a058e2-7185-42e8-be15-85f4a418e31d,G1300,PRO-BUSINESS ASSOCIATION,MISC BUSINESS,FALSE
KEN,LINKEDIN,CORE ORG WEBSITE,YES,JOHN F KIRTLEY,KLH CAPITAL,FALSE,,2018,Founder,BOARD,JOHN,KIRTLEY,F,,,,592811908,FALSE,50e12508-356f-44fa-8af0-40fcab9cd1c0,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,LINKEDIN,,YES,TEVI TROY,LEAVITT PARTNERS,FALSE,,2018,Senior Advisor,OTHER,TEVI,TROY,,,,,263477125,FALSE,80548182-a57c-4be7-b2bc-123a3ed9e1bd,H3900,HEALTH CARE CONSULTANTS,HEALTH,FALSE
KEN,LINKEDIN,,YES,ROBERT H GIDEL SR,LIBERTY CAPITAL ADVISORS LLC,FALSE,,2018,Managing Partner,MANAGEMENT,ROBERT,GIDEL,H,,,SR,592811908,FALSE,76702cb0-b911-4cf0-9f53-4416a8c98fae,F4700,OTHER REAL ESTATES SERVICES,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,SENATOR BRIAN KELSEY,LIBERTY JUSTICE CENTER,FALSE,,2018,Senior Attorney,OTHER,BRIAN,KELSEY,,SENATOR,,,520140979,FALSE,df2ec051-189a-4bb6-bcbf-6af0b29c375e,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN ,Nexis Uni Zoom People Information,ORG WEBSITE,YES,JEFFREY B MADDEN,LIFT FOUNDATION,FALSE,,2018,Board Member,BOARD,JEFFREY,MADDEN,B,,,,363309812,FALSE,489ac6c3-f0ce-4fe6-a71c-0c221d471d4a,X4000,NON-PROFITS,OTHER,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,ELI LEHRER,LOG CABIN REPUBLICANS,FALSE,,2018,Board Member,BOARD,ELI,LEHRER,,,,,263477125,FALSE,17821018-ba45-4c23-b0fb-abaf4bd32ca7,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN ,LINKEDIN,,YES,HILARY TILL,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,FALSE,,2018,Advisory Board Member,BOARD,HILARY,TILL,,,,,363309812,FALSE,edcb2ef9-f142-429e-9140-13f874c306b5,H5100,SCHOOLS & COLLEGES ,OTHER,FALSE
KEN,Nexis Uni Zoom People Information,ORG WEBSITE,YES,THE HONORABLE HARRISON H SCHMITT PHD,LUNAR EXPLORERS SOCIETY,FALSE,,2018,Honorary Board Member,OTHER,HARRISON,SCHMITT,H,"THE HONORABLE, PHD",,,473722575,FALSE,a3cd15c0-637b-4b29-96e5-41f575b7a861,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,Nexis Uni Zoom People Information,CORE ORG WEBSITE,YES,MICHAEL A KAUFMAN,MAK CAPITAL INVESTMENTS,FALSE,,2018,President/Chief Executive Officer,"BOARD, MANAGEMENT",MICHAEL,KAUFMAN,A,,,,132912529,FALSE,4d680d3a-45eb-46a9-aedb-c36b17df82f4,F2600,PRIVATE EQUITY & INVESTMENT FIRMS,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,ANN J CHARTERS,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,ANN,CHARTERS,J,,,,132912529,FALSE,89a68e99-3517-4953-a6b5-31533ecf2906,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,ANTHONY P COLES,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,ANTHONY,COLES,P,,,,132912529,FALSE,7ad81fb3-5bdc-4123-9f2f-0afec718d84b,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,FLEUR HARLAN,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,FLEUR,HARLAN,,,,,132912529,FALSE,dccf0f9d-b48a-43d2-8d66-d441c6f48742,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,,YES,FLEUR HARLAN,FLEUR HARLAN FOUNDATION,FALSE,,2018,Trustee,BOARD,FLEUR,HARLAN,,,,,132912529,FALSE,dccf0f9d-b48a-43d2-8d66-d441c6f48742,X4100,NONPROFIT FOUNDATIONS,OTHER,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,HARVEY GOLUB,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,HARVEY,GOLUB,,,,,132912529,FALSE,33e2e885-55f3-4bbb-91ec-c9c7594fbfa0,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,KENNETH B GILMAN,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,KENNETH,GILMAN,B,,,,132912529,FALSE,84c58db0-7a33-4f93-a7c7-56ab82c4a743,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,MAURICE R GREENBERG,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,MAURICE,GREENBERG,R,,,,132912529,FALSE,6e009826-0e79-48c8-bca2-171254473678,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,MICHAEL A KAUFMAN,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,MICHAEL,KAUFMAN,A,,,,132912529,FALSE,4d680d3a-45eb-46a9-aedb-c36b17df82f4,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,Nexis Uni Zoom People Information,YES,RODNEY W NICHOLS,MANHATTAN INSTITUTE FOR POLICY RESEARCH,FALSE,,2018,Trustee,BOARD,RODNEY,NICHOLS,W,,,,473722575,FALSE,7b31cbe7-a566-48cf-8b6d-1eb2b871d7cc,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,SEAN FIELER,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,SEAN,FIELER,,,,,132912529,FALSE,e7b93333-5334-499d-8b16-49e4ea7e1390,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,TIMOTHY G DALTON JR,MANHATTAN INSTITUTE FOR POLICY RESEARCH,TRUE,,2018,Trustee,BOARD,TIMOTHY,DALTON,G,,,JR,132912529,FALSE,98373d55-f5b4-4d77-b3bb-98dc23ce56b7,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RUSSELL P PENNOYER,MANHATTAN INSTITUTE FOR POLICY RESEARCH ,FALSE,,2018,Trustee,BOARD,RUSSELL,PENNOYER,P,,,,136022018,TRUE,96c35a1c-f0bc-4025-bddc-599275fb3a05,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,CORE ORG WEBSITE,YES,EUGENE B MEYER,MANHATTAN INSTITUTE FOR PUBLIC POLICY RESEARCH,FALSE,ADAM SMITH SOCIETY,2018,Advisory Board Member,OTHER,EUGENE,MEYER,B,,,,363235550,TRUE,d7f5bd16-02f5-4019-88c8-3e6cbb6c8008,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN ,LINKEDIN,,YES,FRAYDA LEVY,MARIJUANA POLICY PROJECT,FALSE,,2018,Board Member,BOARD,FRAYDA,LEVY,,,,,753148958,FALSE,4b4ad6f5-9284-4cc2-8d29-48e728e3b5de,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN ,Nexis Uni Zoom People Information,ORG WEBSITE,YES,KYLE STALLINGS,MARKETPLACE MIDLAND,FALSE,,2018,Board Member,BOARD,KYLE,STALLINGS,,,,,742524057,FALSE,7b4c76da-e973-403a-a428-cf78d7a490ca,X7000,"CHURCHES, CLERGY & RELIGIOUS ORGANIZATIONS",CLERGY & RELIGIOUS ORGANIZATIONS,FALSE
KEN,LINKEDIN,,YES,NANCY M PFOTENHAUER,MEDIASPEAK STRATEGIES,FALSE,,2018,President/Chief Executive Officer,"BOARD, MANAGEMENT",NANCY,PFOTENHAUER,M,,,,237432162,TRUE,5372e9b3-1e68-4d41-967b-c43430d1cec9,G5210,ADVERTISING & PUBLIC RELATIONS SERVICES,MISC BUSINESS,FALSE
KEN,LINKEDIN,,YES,ELIZABETH FRAZEE,MIC COALITION,FALSE,,2018,Co-director,BOARD,ELIZABETH,FRAZEE,,,,,263477125,FALSE,57965b6a-7a08-474a-a991-06e932063484,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,CORE ORG WEBSITE,YES,HARVEY GOLUB,MILLER BUCKFIRE ,FALSE,,2018,Advisory Board Member,OTHER,HARVEY,GOLUB,,,,,132912529,FALSE,33e2e885-55f3-4bbb-91ec-c9c7594fbfa0,F2300,INVESTMENT BANKING,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,Nexis Uni Zoom People Information,CORE ORG WEBSITE,YES,BONNER R COHEN,NATIONAL CENTER FOR PUBLIC POLICY RESEARCH,FALSE,,2018,Senior Fellow,OTHER,BONNER,COHEN,R,,,,521645354,FALSE,d3df419e-c2a9-4033-b909-228b8326ca67,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,THE HONORABLE HARRISON H SCHMITT PHD,NATIONAL SPACE SOCIETY,FALSE,,2018,Board of Governors Member,OTHER,HARRISON,SCHMITT,H,"THE HONORABLE, PHD",,,473722575,FALSE,a3cd15c0-637b-4b29-96e5-41f575b7a861,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,LINKEDIN,,YES,ROBERT H GIDEL SR,NATIONSTAR MORTGAGE HOLDINGS INC (NOW MR.COOPER) ,FALSE,,2018,Board Member,BOARD,ROBERT,GIDEL,H,,,SR,592811908,FALSE,76702cb0-b911-4cf0-9f53-4416a8c98fae,F4700,OTHER REAL ESTATES SERVICES,"FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,GUIDESTAR,ORG WEBSITE,YES,RUSSELL P PENNOYER,NEW YORK HISTORICAL SOCIETY,FALSE,,2018,Treasurer,BOARD,RUSSELL,PENNOYER,P,,,,136022018,TRUE,96c35a1c-f0bc-4025-bddc-599275fb3a05,X4200,"MUSEUMS, ART GALLERIES, LIBRARIES, ETC. ",OTHER,FALSE
KEN,Nexis Uni Zoom People Information,CORE ORG WEBSITE,YES,REPRESENTATIVE JASON SAINE,NORTH CAROLINA HOUSE OF REPRESENTATIVES,FALSE,,2018,Chair,OTHER,JASON,SAINE,,REPRESENTATIVE,,,520140979,FALSE,a3bcdf7a-616e-40a8-bc8c-5d9378bcadad,J1100,REPUBLICAN/CONSERVATIVE,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,STEVEN G CALABRESI,NORTHWESTERN UNIVERSITY,FALSE,,2018,Professor,OTHER,STEVEN,CALABRESI,G,,,,363235550,FALSE,46c63f0d-c0bd-4235-8331-854d4abf53e1,H5100,SCHOOLS & COLLEGES,OTHER,FALSE
KEN,CORE ORG WEBSITE,ORG WEBSITE,YES,DAVID FLEMING,OFFICE OF SENATOR ROBERT HERTZBERG,FALSE,,2018,Senior Advisor,OTHER,DAVID,FLEMING,,,,,953298239,TRUE,dfff5538-075d-47fd-8e3f-509940ceb50b,J1200,DEMOCRAT/LIBERAL,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN ,LINKEDIN,,YES,HILARY TILL,OPENTHEBOOKS (AKA AMERICAN TRANSPARENCY),FALSE,,2018,Board Member,BOARD,HILARY,TILL,,,,,363309812,FALSE,edcb2ef9-f142-429e-9140-13f874c306b5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,STEVEN F HAYWARD,PACIFIC RESEARCH INSTITUTE FOR PUBLIC POLICY,FALSE,,2018,Senior Fellow,OTHER,STEVEN,HAYWARD,F,,,,541934032,TRUE,df14b712-eded-4971-add1-8130b97de0e4,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
,Nexis Uni Zoom People Information,Company Annual Report,YES,JOAN P CARTER,PENN MUTUAL LIFE INSURANCE,FALSE,,2018,Board Member,BOARD,JOAN,CARTER,P,,,,521349353,TRUE,6e78a250-3211-481e-b986-b79cf994262d,F3100,"INSURANCE COMPANIES, BROKERS & AGENTS","FINANCE, INSURANCE, AND REAL ESTATE",FALSE
KEN,CORE ORG WEBSITE,Nexis Uni Zoom People Information,YES,JEFFREY V SWAIN,PERFORMANCE VIDEO ,FALSE,,2018,President/Owner,"BOARD, MANAGEMENT",JEFFREY,SWAIN,V,,,,592811908,FALSE,3d9c3a74-0a82-424c-a114-1da1a478066b,C2400,MOTION PICTURE PRODUCTION & DISTRIBUTION,COMMUNICATIONS/ELECTRONICS,FALSE
KEN,LINKEDIN,,YES,TRENT SEBITS,PICKRELL DRILLING ,FALSE,,2018,Chief Executive Officer,MANAGEMENT,TRENT,SEBITS,,,,,760149778,FALSE,14a058e2-7185-42e8-be15-85f4a418e31d,E1120,INDEPENDENT OIL & GAS PRODUCERS,ENERGY & NATURAL RESOURCES,TRUE
KEN,LINKEDIN,,YES,ROBERT PRYBUTOK,POLYMER TECHNOLOGIES,FALSE,,2018,Founder/Chief Executive Officer,"BOARD, MANAGEMENT",ROBERT,PRYBUTOK,,,,,262176691,FALSE,e165217d-ca4a-4861-8f32-6ac332aef593,M2300,INDUSTRIAL/COMMERCIAL EQUIPMENT & MATERIALS,MISC BUSINESS,FALSE
KEN,ORG WEBSITE,Nexis Uni Zoom People Information,YES,STEVEN F HAYWARD ,POWERLINE BLOG,FALSE,,2018,Blog writer,OTHER,STEVEN,HAYWARD,F,,,,541934032,TRUE,df14b712-eded-4971-add1-8130b97de0e4,C1000,PRINTING AND PUBLISHING (PRINTED & ONLINE),COMMUNICATIONS/ELECTRONICS,FALSE
KEN,GUIDESTAR,CORE ORG WEBSITE,YES,ALLEN ESTRIN,PRAGERU (PRAGER UNIVERSITY),TRUE,,2018,"Executive Director, Co-founder","MANAGEMENT, BOARD",ALLEN,ESTRIN,,,,,271763901,FALSE,c2f11cc9-9731-40d3-80b5-4ea55dedaada,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,,YES,BARAK LURIE,PRAGERU (PRAGER UNIVERSITY),TRUE,,2018,DIRECTOR,,BARAK,LURIE,,,,,271763901,FALSE,25997d44-26c7-4f7a-909c-a166eacaa3c5,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,,YES,BOB HUTT,PRAGERU (PRAGER UNIVERSITY),TRUE,,2018,DIRECTOR,,BOB,HUTT,,,,,271763901,FALSE,634d46f8-1e76-4ae4-b585-5f3da300629c,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,LINKEDIN,YES,CRAIG STRAZZERI,PRAGERU (PRAGER UNIVERSITY),TRUE,,2018,Chief Marketing Officer,MANAGEMENT,CRAIG,STRAZZERI,,,,,271763901,FALSE,903a57b2-5b1f-4b8e-9f6b-884d042877b2,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
KEN,GUIDESTAR,,YES,DAVID BLUMBERG,PRAGERU (PRAGER UNIVERSITY),TRUE,,2018,DIRECTOR,,DAVID,BLUMBERG,,,,,271763901,FALSE,ba1691b2-e816-47af-b77c-749e887a5d02,J9000,OTHER SINGLE-ISSUE OR IDEOLOGICAL GROUPS,IDEOLOGICAL/SINGLE-ISSUE,FALSE
